,regression_rel_improvement_pct,regression_rel_improvement_pct,regression_rel_improvement_pct,regression_rel_improvement_pct,f1_rf_minus_persistence,f1_rf_minus_persistence,f1_rf_minus_persistence,f1_rf_minus_persistence
,Weibull 2.0 (C_s^2=0.27),Erlang-2 (C_s^2=0.5),M/M/1 (C_s^2=1.0),Weibull 0.5 (C_s^2=5.0),Weibull 2.0 (C_s^2=0.27),Erlang-2 (C_s^2=0.5),M/M/1 (C_s^2=1.0),Weibull 0.5 (C_s^2=5.0)
rho,,,,,,,,
0.3,0.76444348179939,1.9507619203353002,-0.020586373607219998,-13.53635029871842,-0.0765911867446603,-0.0837953542383593,-0.0986233952655855,-0.2463145919381975
0.5,3.35924899516958,3.24751048969415,1.2890876388616,-6.63519169037534,-0.1096259028954719,-0.13366087948942632,-0.19823596154056722,-0.18471941109473028
0.7,6.33098524837068,6.50416028232159,3.95367023093276,-2.7274752554927497,-0.1372756226369409,-0.1523506911582182,-0.09768664217733336,-0.020749670159000644
0.8,5.99943188221481,3.95650130311923,2.09312708258945,-2.84649823077016,-0.05003035315221982,-0.05058477826320651,-0.043949175836702326,-0.011205570463550085
0.9,1.9086865175394399,1.38864176283441,1.09810505447566,-0.98476033250221,-0.008586763851860302,-0.008530435628135047,-0.005584339126761706,-0.0020782903468521408
0.95,0.9207891590525199,0.93660399067027,-0.03388246709479,-1.90918350974098,-0.001781648017226245,-0.005327028891892405,-0.002107128750732823,-0.0005705716967955299
